persons,norps,facs,orgs,gpes,products,events,arts,laws,langs,dates,times,percents,moneys,ords,cards,quants,location,label_fake
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,28,17,0,0,0,1,0,5,1,0,2,0,13,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,4,2,0,0,0,0,0,5,1,0,0,1,1,0,0,0
8,0,0,10,6,0,0,0,0,0,7,0,1,0,0,2,0,0,0
2,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0
8,4,0,22,16,0,0,0,0,0,22,0,0,0,2,15,0,1,0
13,3,0,19,3,0,0,1,0,0,4,2,0,0,0,0,3,0,0
5,4,0,15,2,1,0,0,0,1,9,0,1,0,0,3,0,0,0
3,0,0,6,1,0,0,0,0,0,2,1,0,0,0,4,2,0,0
3,0,0,5,14,0,0,1,0,0,9,6,1,0,0,20,2,0,0
15,1,0,22,12,0,0,0,0,0,17,0,0,0,0,18,0,0,0
2,3,0,8,49,0,0,1,1,0,26,0,0,0,8,21,3,10,0
20,1,1,22,4,0,0,1,0,0,11,1,0,0,1,11,0,2,0
7,1,1,21,8,0,0,1,0,0,11,0,0,0,3,9,0,0,0
16,1,0,22,16,2,0,0,0,0,28,1,1,0,6,31,0,0,0
12,1,0,8,1,0,0,0,0,0,18,3,0,0,1,15,0,2,0
4,0,0,4,1,0,0,0,0,0,4,1,1,0,0,8,0,0,0
9,1,0,3,11,0,0,0,0,0,7,0,0,0,0,11,0,0,0
0,0,0,2,3,0,0,0,0,0,4,0,0,0,0,1,0,1,0
1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
12,3,0,30,24,3,1,0,0,0,13,2,2,0,1,10,0,2,0
9,1,0,20,22,0,0,1,0,0,7,0,6,0,0,25,0,1,0
2,0,0,12,0,1,0,0,0,0,3,0,0,0,0,2,0,1,0
8,10,0,12,32,0,0,0,0,0,9,1,3,0,0,11,0,0,0
9,0,2,16,13,0,0,0,0,0,18,0,1,0,0,4,3,3,0
4,1,0,8,2,0,0,0,0,0,2,4,0,0,1,2,0,0,0
3,1,0,5,1,0,0,0,0,0,6,0,0,0,0,5,0,0,0
8,3,0,15,8,1,0,0,0,0,7,0,0,0,0,2,0,0,0
8,0,0,20,18,1,0,0,0,0,16,0,0,1,5,11,0,2,0
1,0,0,4,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0
20,6,0,23,6,1,0,2,0,0,18,0,0,0,5,18,0,0,0
3,1,0,7,4,0,0,2,0,0,5,0,0,0,1,3,0,0,0
7,0,0,29,9,0,0,0,0,0,11,0,0,2,1,4,0,0,0
27,0,0,18,25,0,0,0,0,0,28,0,4,0,0,14,8,15,0
6,0,1,3,1,0,0,0,0,0,2,0,0,0,0,3,0,1,0
8,0,0,5,10,0,0,0,0,0,15,0,1,0,0,4,0,0,0
0,0,0,0,4,0,0,0,0,0,21,0,3,0,11,5,0,2,0
12,1,0,8,14,0,0,0,0,0,8,1,1,0,0,5,8,8,0
5,0,0,5,3,0,0,0,0,0,7,0,0,0,0,4,0,0,0
11,1,0,11,5,0,1,2,0,0,17,2,1,0,0,2,0,0,0
7,7,2,26,34,0,2,0,0,0,22,1,1,0,1,18,0,0,0
11,1,2,13,4,0,0,0,0,0,15,0,0,0,2,7,0,2,0
19,2,0,18,10,0,0,1,0,0,34,2,4,1,5,28,1,0,0
10,0,0,14,5,0,0,0,0,0,11,0,0,6,3,8,0,1,0
