label,aapp,acab,acty,aggp,amas,amph,anab,anim,anst,antb,arch,bacs,bact,bdsu,bdsy,bhvr,biof,bird,blor,bmod,bodm,bpoc,bsoj,celc,celf,cell,cgab,chem,chvf,chvs,clas,clna,clnd,cnce,comd,crbs,diap,dora,drdd,dsyn,edac,eehu,elii,emod,emst,enty,enzy,euka,evnt,famg,ffas,fish,fndg,fngs,food,ftcn,genf,geoa,gngm,gora,grpa,grup,hcpp,hcro,hlcs,hops,horm,humn,idcn,imft,inbe,inch,inpo,inpr,irda,lang,lbpr,lbtr,mamm,mbrt,mcha,medd,menp,mnob,mobd,moft,mosq,neop,nnon,npop,nusq,ocac,ocdi,orch,orga,orgf,orgm,orgt,ortf,patf,phob,phpr,phsf,phsu,plnt,podg,popg,prog,pros,qlco,qnco,rcpt,rept,resa,resd,rnlw,sbst,shro,socb,sosy,spco,tisu,tmco,topp,virs,vita,vtbt
Fake,1,0,7,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,2,3,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,1,1,3,1,0,0,0,5,0,1,23,0,3,0,2,1,0,0,2,0,0,0,2,13,1,1,1,0,16,0,0,2,0,1,0,0,2,7,9,0,0,0,0,0,5,0,1,3,2,1,2,0,4,0,0,0,2,0,4,0,0,3,0,0,23,11,0,0,0,0,0,3,0,4,1,8,0,14,4,1,0,0
Fake,2,0,5,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,7,0,0,0,0,0,0,1,1,0,1,0,0,4,0,2,14,0,7,1,0,0,1,1,2,0,2,0,1,7,1,3,0,0,6,0,1,1,0,0,2,0,0,1,5,0,0,0,2,0,0,1,1,1,1,0,1,2,1,0,2,0,1,0,5,0,0,5,4,0,21,9,0,0,4,0,0,2,0,2,2,3,0,10,1,3,0,0
Fake,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,1,0,0,0,0,0,1,2,1,0,0,0,4,0,0,8,0,8,1,0,0,0,0,0,0,1,0,0,6,0,2,0,0,9,0,0,0,0,1,0,0,2,5,6,2,0,0,0,0,0,0,1,1,2,0,2,0,3,0,0,1,2,0,3,1,0,5,4,0,16,7,0,0,1,0,0,0,0,0,0,5,0,14,0,3,0,0
Fake,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,5,0,4,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,1,0,0,0,3,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,2,0,4,5,0,0,0,1,0,0,0,3,0,4,0,4,1,2,0,0
Fake,2,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,7,0,5,1,0,0,0,0,3,0,0,0,0,3,2,1,1,0,9,0,0,1,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,2,1,2,0,4,1,0,3,2,0,10,7,0,0,0,0,2,0,0,0,0,5,0,9,0,2,0,0
Fake,7,0,8,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,2,0,1,0,1,1,3,0,0,0,0,0,2,0,5,1,0,0,2,0,2,0,0,1,0,0,0,1,1,2,1,0,0,15,0,1,18,2,2,5,0,0,1,0,0,0,0,0,1,17,2,1,0,0,13,0,0,0,1,5,0,0,1,9,8,1,2,0,1,2,0,2,1,1,1,0,2,2,3,0,0,0,5,0,2,0,1,3,5,0,29,14,1,0,4,0,0,2,0,6,0,12,0,9,1,4,0,0
Fake,7,0,8,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,2,0,1,0,1,1,3,0,0,0,0,0,2,0,5,1,0,0,2,0,2,0,0,1,0,0,0,1,1,2,1,0,0,15,0,1,18,2,2,5,0,0,1,0,0,0,0,0,1,17,2,1,0,0,13,0,0,0,1,5,0,0,1,9,8,1,2,0,1,2,0,2,1,1,1,0,2,2,3,0,0,0,5,0,2,0,1,3,5,0,29,14,1,0,4,0,0,2,0,6,0,12,0,9,1,4,0,0
Fake,2,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,7,0,5,1,0,0,0,0,3,0,0,0,0,3,2,1,1,0,9,0,0,1,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,2,1,2,0,4,1,0,3,2,0,10,7,0,0,0,0,2,0,0,0,0,5,0,9,0,2,0,0
Fake,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,5,0,4,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,1,0,0,0,3,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,2,0,4,5,0,0,0,1,0,0,0,3,0,4,0,4,1,2,0,0
fake,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,1,0,0,0,0,0,1,2,1,0,0,0,4,0,0,8,0,8,1,0,0,0,0,0,0,1,0,0,6,0,2,0,0,9,0,0,0,0,1,0,0,2,5,6,2,0,0,0,0,0,0,1,1,2,0,2,0,3,0,0,1,2,0,3,1,0,5,4,0,16,7,0,0,1,0,0,0,0,0,0,5,0,14,0,3,0,0
Fake,2,0,5,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,7,0,0,0,0,0,0,1,1,0,1,0,0,4,0,2,14,0,7,1,0,0,1,1,2,0,2,0,1,7,1,3,0,0,6,0,1,1,0,0,2,0,0,1,5,0,0,0,2,0,0,1,1,1,1,0,1,2,1,0,2,0,1,0,5,0,0,5,4,0,21,9,0,0,4,0,0,2,0,2,2,3,0,10,1,3,0,0
Fake,1,0,7,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,2,3,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,1,1,3,1,0,0,0,5,0,1,23,0,3,0,2,1,0,0,2,0,0,0,2,13,1,1,1,0,16,0,0,2,0,1,0,0,2,7,9,0,0,0,0,0,5,0,1,3,2,1,2,0,4,0,0,0,2,0,4,0,0,3,0,0,23,11,0,0,0,0,0,3,0,4,1,8,0,14,4,1,0,0
Fake,1,0,7,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,2,3,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,1,1,3,1,0,0,0,5,0,1,23,0,3,0,2,1,0,0,2,0,0,0,2,13,1,1,1,0,16,0,0,2,0,1,0,0,2,7,9,0,0,0,0,0,5,0,1,3,2,1,2,0,4,0,0,0,2,0,4,0,0,3,0,0,23,11,0,0,0,0,0,3,0,4,1,8,0,14,4,1,0,0
