persons,norps,facs,orgs,gpes,products,events,arts,laws,langs,dates,times,percents,moneys,ords,cards,quants,location,label_fake
1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,1,24,21,0,0,0,1,0,5,1,0,0,0,9,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,5,0,0,0,1,2,0,0,0
10,0,0,11,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0
4,4,0,25,12,1,0,0,0,0,13,0,0,0,2,16,0,1,0
14,3,0,15,2,0,0,0,1,0,2,1,0,0,1,2,2,0,0
5,4,0,15,1,2,0,0,0,1,4,0,0,0,0,4,0,0,0
2,1,0,7,1,0,0,1,0,0,1,1,0,0,2,1,2,1,0
2,0,0,6,9,0,0,1,0,0,5,4,0,0,0,21,2,0,0
15,2,1,21,10,0,0,0,0,0,12,0,0,0,0,14,1,0,0
1,5,0,18,41,0,1,0,0,0,20,0,0,0,10,19,2,9,0
18,1,1,25,7,1,0,1,0,0,10,1,0,0,1,9,0,0,0
7,1,0,17,8,0,0,0,0,0,6,0,0,0,2,6,0,0,0
12,1,0,28,11,2,0,0,0,0,19,1,1,1,6,29,0,1,0
9,0,0,17,0,2,0,0,0,0,16,3,0,1,1,13,0,1,0
3,0,0,6,0,1,0,0,0,0,4,1,1,0,0,5,0,0,0
5,1,0,3,8,0,0,0,0,0,5,0,0,0,1,11,0,0,0
0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
12,3,1,35,18,0,0,0,0,0,7,2,1,0,0,11,0,3,0
8,2,0,20,19,1,0,0,0,0,9,0,7,0,0,20,0,1,0
2,0,0,12,2,0,0,0,1,0,3,0,0,0,0,2,0,1,0
8,11,0,18,27,1,0,0,0,0,9,1,2,0,0,12,0,0,0
11,0,1,16,10,0,1,0,0,0,14,0,1,0,0,5,1,3,0
3,0,0,6,4,0,0,0,0,0,2,3,0,0,1,4,0,0,0
1,1,0,6,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0
10,3,0,13,8,0,0,0,0,0,7,0,0,0,0,2,0,1,0
11,0,1,19,17,0,0,0,0,0,13,1,0,0,4,11,0,2,0
0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0
11,6,0,26,7,0,0,1,0,0,17,0,0,0,3,15,0,0,0
5,2,0,6,3,0,0,1,0,0,3,0,0,0,1,2,0,0,0
10,1,0,22,8,0,0,0,0,0,12,0,0,1,1,4,0,0,0
18,0,0,11,19,0,0,0,0,0,21,0,4,0,0,18,4,15,0
4,1,0,4,2,0,0,0,0,0,2,0,0,0,0,3,0,1,0
4,0,0,7,11,0,0,1,0,0,11,0,1,0,0,4,0,0,0
1,0,0,0,4,0,0,0,0,0,22,0,3,0,6,5,0,0,0
6,2,1,8,15,0,0,0,0,0,7,1,1,0,0,5,7,6,0
2,0,0,7,3,0,0,0,0,0,7,0,0,0,0,2,0,0,0
7,1,0,13,5,0,0,0,0,0,16,1,1,0,0,4,0,0,0
4,7,2,27,31,0,0,0,0,0,19,1,1,0,2,13,0,1,0
10,0,1,13,4,0,0,0,0,0,14,0,0,0,1,3,0,2,0
13,2,0,24,7,0,0,3,0,0,29,1,2,2,2,28,0,1,0
7,0,1,12,1,0,0,0,2,0,9,0,0,1,3,11,0,0,0
